underlying,ts,bid,ask,spot,runbet_spot
frxAUDJPY,2014-04-29 00:00:34,94.855,94.871,94.863,94.863
frxAUDJPY,2014-04-29 00:00:35,94.854,94.867,94.861,94.861
frxAUDJPY,2014-04-29 00:00:36,94.858,94.867,94.862,94.862
frxAUDJPY,2014-04-29 00:00:37,94.855,94.873,94.864,94.864
frxAUDJPY,2014-04-29 00:00:38,94.865,94.881,94.871,94.871
frxAUDJPY,2014-04-29 00:00:39,94.873,94.879,94.876,94.876
frxAUDJPY,2014-04-29 00:00:40,94.872,94.886,94.879,94.879
frxAUDJPY,2014-04-29 00:00:41,94.871,94.88,94.875,94.875
frxAUDJPY,2014-04-29 00:00:42,94.861,94.891,94.876,94.876
frxAUDJPY,2014-04-29 00:00:43,94.864,94.883,94.874,94.874
frxAUDJPY,2014-04-29 00:00:44,94.863,94.89,94.876,94.876
frxAUDJPY,2014-04-29 00:00:45,94.867,94.883,94.874,94.874
frxAUDJPY,2014-04-29 00:00:46,94.866,94.881,94.873,94.873
frxAUDJPY,2014-04-29 00:00:48,94.863,94.892,94.877,94.877
frxAUDJPY,2014-04-29 00:00:49,94.868,94.884,94.876,94.876
frxAUDJPY,2014-04-29 00:00:50,94.868,94.881,94.875,94.875
frxAUDJPY,2014-04-29 00:00:52,94.866,94.882,94.874,94.874
frxAUDJPY,2014-04-29 00:00:53,94.869,94.882,94.875,94.875
frxAUDJPY,2014-04-29 00:00:54,94.867,94.882,94.874,94.874
frxAUDJPY,2014-04-29 00:00:55,94.864,94.883,94.874,94.874
frxAUDJPY,2014-04-29 00:00:56,94.861,94.89,94.875,94.875
frxAUDJPY,2014-04-29 00:00:57,94.866,94.882,94.873,94.873
frxAUDJPY,2014-04-29 00:00:58,94.861,94.889,94.874,94.874
frxAUDJPY,2014-04-29 00:00:59,94.864,94.876,94.869,94.869
frxAUDJPY,2014-04-29 00:01:00,94.857,94.874,94.866,94.866
frxAUDJPY,2014-04-29 00:01:01,94.854,94.868,94.862,94.862
frxAUDJPY,2014-04-29 00:01:02,94.863,94.869,94.865,94.865
frxAUDJPY,2014-04-29 00:01:03,94.852,94.873,94.862,94.862
frxAUDJPY,2014-04-29 00:01:04,94.856,94.868,94.862,94.862
frxAUDJPY,2014-04-29 00:01:05,94.859,94.874,94.865,94.865
frxAUDJPY,2014-04-29 00:01:06,94.854,94.864,94.86,94.86
frxAUDJPY,2014-04-29 00:01:07,94.856,94.873,94.864,94.864
frxAUDJPY,2014-04-29 00:01:09,94.853,94.863,94.862,94.862
frxAUDJPY,2014-04-29 00:01:10,94.851,94.868,94.86,94.86
frxAUDJPY,2014-04-29 00:01:11,94.856,94.867,94.862,94.862
frxAUDJPY,2014-04-29 00:01:12,94.857,94.866,94.862,94.862
frxAUDJPY,2014-04-29 00:01:13,94.853,94.881,94.866,94.866
frxAUDJPY,2014-04-29 00:01:14,94.861,94.877,94.867,94.867
frxAUDJPY,2014-04-29 00:01:15,94.855,94.874,94.865,94.865
frxAUDJPY,2014-04-29 00:01:16,94.861,94.87,94.865,94.865
frxAUDJPY,2014-04-29 00:01:17,94.859,94.869,94.865,94.865
frxAUDJPY,2014-04-29 00:01:18,94.86,94.876,94.866,94.866
frxAUDJPY,2014-04-29 00:01:19,94.857,94.869,94.864,94.864
frxAUDJPY,2014-04-29 00:01:20,94.859,94.869,94.864,94.864
frxAUDJPY,2014-04-29 00:01:21,94.856,94.874,94.865,94.865
frxAUDJPY,2014-04-29 00:01:22,94.842,94.892,94.867,94.867
frxAUDJPY,2014-04-29 00:01:23,94.859,94.872,94.866,94.866
frxAUDJPY,2014-04-29 00:01:24,94.86,94.87,94.866,94.866
frxAUDJPY,2014-04-29 00:01:25,94.852,94.881,94.865,94.865
frxAUDJPY,2014-04-29 00:01:26,94.852,94.88,94.865,94.865
frxAUDJPY,2014-04-29 00:01:27,94.858,94.872,94.865,94.865
frxAUDJPY,2014-04-29 00:01:28,94.86,94.867,94.864,94.864
frxAUDJPY,2014-04-29 00:01:29,94.858,94.867,94.863,94.863
frxAUDJPY,2014-04-29 00:01:32,94.852,94.877,94.863,94.863
frxAUDJPY,2014-04-29 00:01:33,94.852,94.879,94.865,94.865
frxAUDJPY,2014-04-29 00:01:34,94.858,94.866,94.863,94.863
frxAUDJPY,2014-04-29 00:01:37,94.852,94.878,94.867,94.867
frxAUDJPY,2014-04-29 00:01:39,94.858,94.869,94.864,94.864
frxAUDJPY,2014-04-29 00:01:41,94.859,94.87,94.864,94.864
frxAUDJPY,2014-04-29 00:01:42,94.858,94.868,94.863,94.863
frxAUDJPY,2014-04-29 00:01:43,94.858,94.868,94.863,94.863
frxAUDJPY,2014-04-29 00:01:44,94.858,94.87,94.863,94.863
frxAUDJPY,2014-04-29 00:01:45,94.848,94.878,94.862,94.862
frxAUDJPY,2014-04-29 00:01:47,94.852,94.88,94.864,94.864
frxAUDJPY,2014-04-29 00:01:48,94.858,94.868,94.863,94.863
frxAUDJPY,2014-04-29 00:01:50,94.849,94.88,94.864,94.864
frxAUDJPY,2014-04-29 00:01:51,94.863,94.869,94.865,94.865
frxAUDJPY,2014-04-29 00:01:52,94.863,94.87,94.865,94.865
frxAUDJPY,2014-04-29 00:01:55,94.847,94.877,94.862,94.862
frxAUDJPY,2014-04-29 00:01:58,94.85,94.879,94.864,94.864
frxAUDJPY,2014-04-29 00:01:59,94.863,94.866,94.865,94.865
frxAUDJPY,2014-04-29 00:02:00,94.82,94.92,94.862,94.862
frxAUDJPY,2014-04-29 00:02:01,94.846,94.854,94.85,94.85
frxAUDJPY,2014-04-29 00:02:02,94.839,94.851,94.848,94.848
frxAUDJPY,2014-04-29 00:02:03,94.842,94.851,94.848,94.848
frxAUDJPY,2014-04-29 00:02:05,94.83,94.86,94.852,94.852
frxAUDJPY,2014-04-29 00:02:06,94.841,94.855,94.849,94.849
frxAUDJPY,2014-04-29 00:02:07,94.84,94.853,94.847,94.847
frxAUDJPY,2014-04-29 00:02:09,94.843,94.859,94.851,94.851
frxAUDJPY,2014-04-29 00:02:10,94.841,94.853,94.848,94.848
frxAUDJPY,2014-04-29 00:02:12,94.842,94.856,94.848,94.848
frxAUDJPY,2014-04-29 00:02:13,94.846,94.852,94.847,94.847
frxAUDJPY,2014-04-29 00:02:14,94.845,94.852,94.846,94.846
frxAUDJPY,2014-04-29 00:02:15,94.842,94.858,94.847,94.847
frxAUDJPY,2014-04-29 00:02:16,94.84,94.855,94.846,94.846
frxAUDJPY,2014-04-29 00:02:17,94.836,94.847,94.844,94.844
frxAUDJPY,2014-04-29 00:02:18,94.84,94.846,94.844,94.844
frxAUDJPY,2014-04-29 00:02:19,94.838,94.846,94.843,94.843
frxAUDJPY,2014-04-29 00:02:20,94.8,94.9,94.847,94.847
frxAUDJPY,2014-04-29 00:02:21,94.76,94.86,94.821,94.821
frxAUDJPY,2014-04-29 00:02:22,94.834,94.847,94.834,94.834
frxAUDJPY,2014-04-29 00:02:23,94.834,94.845,94.838,94.838
frxAUDJPY,2014-04-29 00:02:24,94.824,94.84,94.831,94.831
frxAUDJPY,2014-04-29 00:02:25,94.822,94.832,94.829,94.829
frxAUDJPY,2014-04-29 00:02:26,94.816,94.829,94.825,94.825
frxAUDJPY,2014-04-29 00:02:27,94.813,94.824,94.82,94.82
frxAUDJPY,2014-04-29 00:02:28,94.814,94.826,94.82,94.82
frxAUDJPY,2014-04-29 00:02:29,94.811,94.82,94.815,94.815
frxAUDJPY,2014-04-29 00:02:30,94.813,94.821,94.816,94.816
frxAUDJPY,2014-04-29 00:02:31,94.802,94.831,94.816,94.816
frxAUDJPY,2014-04-29 00:02:32,94.811,94.821,94.818,94.818
frxAUDJPY,2014-04-29 00:02:33,94.809,94.819,94.816,94.816
frxAUDJPY,2014-04-29 00:02:34,94.814,94.821,94.819,94.819
frxAUDJPY,2014-04-29 00:02:35,94.797,94.806,94.803,94.803
frxAUDJPY,2014-04-29 00:02:36,94.776,94.806,94.793,94.793
frxAUDJPY,2014-04-29 00:02:37,94.793,94.802,94.796,94.796
frxAUDJPY,2014-04-29 00:02:38,94.8,94.804,94.8,94.8
frxAUDJPY,2014-04-29 00:02:39,94.796,94.808,94.802,94.802
frxAUDJPY,2014-04-29 00:02:40,94.792,94.808,94.8,94.8
frxAUDJPY,2014-04-29 00:02:41,94.78,94.81,94.797,94.797
frxAUDJPY,2014-04-29 00:02:42,94.8,94.805,94.801,94.801
frxAUDJPY,2014-04-29 00:02:43,94.799,94.805,94.801,94.801
frxAUDJPY,2014-04-29 00:02:44,94.801,94.808,94.808,94.808
frxAUDJPY,2014-04-29 00:02:45,94.788,94.805,94.797,94.797
frxAUDJPY,2014-04-29 00:02:46,94.789,94.807,94.796,94.796
frxAUDJPY,2014-04-29 00:02:47,94.787,94.804,94.795,94.795
frxAUDJPY,2014-04-29 00:02:48,94.789,94.798,94.794,94.794
frxAUDJPY,2014-04-29 00:02:49,94.781,94.81,94.795,94.795
frxAUDJPY,2014-04-29 00:02:50,94.75,94.85,94.796,94.796
frxAUDJPY,2014-04-29 00:02:51,94.781,94.795,94.786,94.786
frxAUDJPY,2014-04-29 00:02:52,94.771,94.781,94.778,94.778
frxAUDJPY,2014-04-29 00:02:53,94.775,94.792,94.781,94.781
frxAUDJPY,2014-04-29 00:02:54,94.777,94.786,94.781,94.781
frxAUDJPY,2014-04-29 00:02:55,94.774,94.789,94.781,94.781
frxAUDJPY,2014-04-29 00:02:56,94.764,94.793,94.778,94.778
frxAUDJPY,2014-04-29 00:02:57,94.769,94.786,94.778,94.778
frxAUDJPY,2014-04-29 00:02:58,94.76,94.781,94.771,94.771
frxAUDJPY,2014-04-29 00:02:59,94.757,94.784,94.769,94.769
frxAUDJPY,2014-04-29 00:03:00,94.759,94.786,94.773,94.773
frxAUDJPY,2014-04-29 00:03:01,94.761,94.789,94.775,94.775
frxAUDJPY,2014-04-29 00:03:02,94.765,94.782,94.773,94.773
frxAUDJPY,2014-04-29 00:03:03,94.767,94.783,94.775,94.775
frxAUDJPY,2014-04-29 00:03:04,94.769,94.787,94.777,94.777
frxAUDJPY,2014-04-29 00:03:05,94.771,94.78,94.775,94.775
frxAUDJPY,2014-04-29 00:03:06,94.756,94.773,94.764,94.764
frxAUDJPY,2014-04-29 00:03:07,94.759,94.779,94.767,94.767
frxAUDJPY,2014-04-29 00:03:08,94.761,94.778,94.769,94.769
frxAUDJPY,2014-04-29 00:03:09,94.769,94.778,94.772,94.772
frxAUDJPY,2014-04-29 00:03:10,94.756,94.783,94.769,94.769
frxAUDJPY,2014-04-29 00:03:11,94.766,94.776,94.77,94.77
frxAUDJPY,2014-04-29 00:03:12,94.76,94.775,94.768,94.768
frxAUDJPY,2014-04-29 00:03:13,94.758,94.774,94.766,94.766
frxAUDJPY,2014-04-29 00:03:14,94.76,94.774,94.766,94.766
frxAUDJPY,2014-04-29 00:03:15,94.751,94.77,94.761,94.761
frxAUDJPY,2014-04-29 00:03:16,94.755,94.783,94.768,94.768
frxAUDJPY,2014-04-29 00:03:17,94.76,94.777,94.767,94.767
frxAUDJPY,2014-04-29 00:03:18,94.755,94.772,94.763,94.763
frxAUDJPY,2014-04-29 00:03:19,94.753,94.772,94.762,94.762
frxAUDJPY,2014-04-29 00:03:20,94.72,94.82,94.769,94.769
frxAUDJPY,2014-04-29 00:03:21,94.71,94.81,94.759,94.759
frxAUDJPY,2014-04-29 00:03:22,94.747,94.761,94.754,94.754
frxAUDJPY,2014-04-29 00:03:23,94.754,94.763,94.757,94.757
frxAUDJPY,2014-04-29 00:03:24,94.76,94.767,94.76,94.76
frxAUDJPY,2014-04-29 00:03:25,94.76,94.765,94.76,94.76
frxAUDJPY,2014-04-29 00:03:26,94.743,94.751,94.747,94.747
frxAUDJPY,2014-04-29 00:03:27,94.733,94.752,94.742,94.742
frxAUDJPY,2014-04-29 00:03:28,94.746,94.754,94.749,94.749
frxAUDJPY,2014-04-29 00:03:29,94.723,94.737,94.73,94.73
frxAUDJPY,2014-04-29 00:03:30,94.733,94.748,94.74,94.74
frxAUDJPY,2014-04-29 00:03:31,94.74,94.754,94.744,94.744
frxAUDJPY,2014-04-29 00:03:32,94.71,94.81,94.75,94.75
frxAUDJPY,2014-04-29 00:03:33,94.707,94.76,94.734,94.734
frxAUDJPY,2014-04-29 00:03:34,94.7,94.8,94.742,94.742
frxAUDJPY,2014-04-29 00:03:35,94.66,94.76,94.715,94.715
frxAUDJPY,2014-04-29 00:03:36,94.67,94.77,94.722,94.722
frxAUDJPY,2014-04-29 00:03:37,94.715,94.727,94.723,94.723
frxAUDJPY,2014-04-29 00:03:38,94.716,94.734,94.724,94.724
frxAUDJPY,2014-04-29 00:03:39,94.715,94.728,94.721,94.721
frxAUDJPY,2014-04-29 00:03:40,94.714,94.726,94.722,94.722
frxAUDJPY,2014-04-29 00:03:41,94.711,94.726,94.719,94.719
frxAUDJPY,2014-04-29 00:03:42,94.712,94.724,94.716,94.716
frxAUDJPY,2014-04-29 00:03:43,94.696,94.746,94.72,94.72
frxAUDJPY,2014-04-29 00:03:44,94.714,94.733,94.723,94.723
frxAUDJPY,2014-04-29 00:03:45,94.716,94.735,94.726,94.726
frxAUDJPY,2014-04-29 00:03:46,94.724,94.733,94.727,94.727
frxAUDJPY,2014-04-29 00:03:47,94.717,94.734,94.725,94.725
frxAUDJPY,2014-04-29 00:03:48,94.722,94.729,94.725,94.725
frxAUDJPY,2014-04-29 00:03:49,94.716,94.734,94.724,94.724
frxAUDJPY,2014-04-29 00:03:50,94.716,94.734,94.725,94.725
frxAUDJPY,2014-04-29 00:03:51,94.715,94.733,94.724,94.724
frxAUDJPY,2014-04-29 00:03:52,94.72,94.729,94.724,94.724
frxAUDJPY,2014-04-29 00:03:53,94.7,94.75,94.724,94.724
frxAUDJPY,2014-04-29 00:03:54,94.715,94.733,94.724,94.724
frxAUDJPY,2014-04-29 00:03:55,94.718,94.728,94.722,94.722
frxAUDJPY,2014-04-29 00:03:56,94.72,94.728,94.723,94.723
frxAUDJPY,2014-04-29 00:03:57,94.713,94.728,94.721,94.721
frxAUDJPY,2014-04-29 00:03:58,94.716,94.731,94.722,94.722
frxAUDJPY,2014-04-29 00:03:59,94.717,94.732,94.724,94.724
frxAUDJPY,2014-04-29 00:04:00,94.71,94.733,94.722,94.722
frxAUDJPY,2014-04-29 00:04:01,94.718,94.727,94.722,94.722
frxAUDJPY,2014-04-29 00:04:02,94.715,94.731,94.722,94.722
frxAUDJPY,2014-04-29 00:04:03,94.7,94.8,94.739,94.739
frxAUDJPY,2014-04-29 00:04:04,94.719,94.726,94.722,94.722
frxAUDJPY,2014-04-29 00:04:05,94.718,94.727,94.722,94.722
frxAUDJPY,2014-04-29 00:04:06,94.714,94.73,94.722,94.722
frxAUDJPY,2014-04-29 00:04:07,94.72,94.727,94.723,94.723
frxAUDJPY,2014-04-29 00:04:08,94.719,94.728,94.723,94.723
frxAUDJPY,2014-04-29 00:04:09,94.713,94.729,94.721,94.721
frxAUDJPY,2014-04-29 00:04:10,94.709,94.737,94.722,94.722
frxAUDJPY,2014-04-29 00:04:12,94.709,94.738,94.723,94.723
frxAUDJPY,2014-04-29 00:04:13,94.715,94.732,94.722,94.722
frxAUDJPY,2014-04-29 00:04:14,94.714,94.732,94.723,94.723
frxAUDJPY,2014-04-29 00:04:15,94.727,94.743,94.733,94.733
frxAUDJPY,2014-04-29 00:04:16,94.727,94.742,94.734,94.734
frxAUDJPY,2014-04-29 00:04:17,94.724,94.743,94.734,94.734
frxAUDJPY,2014-04-29 00:04:18,94.72,94.749,94.735,94.735
frxAUDJPY,2014-04-29 00:04:19,94.725,94.741,94.733,94.733
frxAUDJPY,2014-04-29 00:04:20,94.731,94.742,94.736,94.736
frxAUDJPY,2014-04-29 00:04:21,94.731,94.738,94.735,94.735
frxAUDJPY,2014-04-29 00:04:22,94.731,94.739,94.734,94.734
frxAUDJPY,2014-04-29 00:04:23,94.731,94.741,94.735,94.735
frxAUDJPY,2014-04-29 00:04:24,94.726,94.741,94.734,94.734
frxAUDJPY,2014-04-29 00:04:26,94.727,94.743,94.734,94.734
frxAUDJPY,2014-04-29 00:04:27,94.73,94.743,94.736,94.736
frxAUDJPY,2014-04-29 00:04:28,94.727,94.743,94.736,94.736
frxAUDJPY,2014-04-29 00:04:29,94.724,94.753,94.737,94.737
frxAUDJPY,2014-04-29 00:04:30,94.733,94.741,94.737,94.737
frxAUDJPY,2014-04-29 00:04:31,94.724,94.753,94.738,94.738
frxAUDJPY,2014-04-29 00:04:32,94.734,94.743,94.737,94.737
frxAUDJPY,2014-04-29 00:04:33,94.737,94.747,94.741,94.741
frxAUDJPY,2014-04-29 00:04:34,94.736,94.744,94.739,94.739
frxAUDJPY,2014-04-29 00:04:35,94.741,94.752,94.746,94.746
frxAUDJPY,2014-04-29 00:04:36,94.743,94.755,94.748,94.748
frxAUDJPY,2014-04-29 00:04:37,94.749,94.758,94.753,94.753
frxAUDJPY,2014-04-29 00:04:38,94.745,94.764,94.754,94.754
frxAUDJPY,2014-04-29 00:04:39,94.745,94.759,94.752,94.752
frxAUDJPY,2014-04-29 00:04:40,94.72,94.82,94.762,94.762
frxAUDJPY,2014-04-29 00:04:41,94.737,94.766,94.751,94.751
frxAUDJPY,2014-04-29 00:04:42,94.733,94.752,94.742,94.742
frxAUDJPY,2014-04-29 00:04:43,94.67,94.77,94.731,94.731
frxAUDJPY,2014-04-29 00:04:44,94.74,94.756,94.748,94.748
frxAUDJPY,2014-04-29 00:04:45,94.736,94.763,94.747,94.747
frxAUDJPY,2014-04-29 00:04:46,94.746,94.755,94.743,94.743
frxAUDJPY,2014-04-29 00:04:47,94.747,94.754,94.75,94.75
frxAUDJPY,2014-04-29 00:04:48,94.744,94.753,94.747,94.747
frxAUDJPY,2014-04-29 00:04:49,94.745,94.751,94.748,94.748
frxAUDJPY,2014-04-29 00:04:50,94.737,94.755,94.746,94.746
frxAUDJPY,2014-04-29 00:04:51,94.737,94.752,94.744,94.744
frxAUDJPY,2014-04-29 00:04:52,94.742,94.748,94.744,94.744
frxAUDJPY,2014-04-29 00:04:53,94.737,94.753,94.744,94.744
frxAUDJPY,2014-04-29 00:04:54,94.738,94.755,94.746,94.746
frxAUDJPY,2014-04-29 00:04:55,94.737,94.755,94.746,94.746
frxAUDJPY,2014-04-29 00:04:56,94.738,94.756,94.746,94.746
frxAUDJPY,2014-04-29 00:04:57,94.738,94.755,94.746,94.746
frxAUDJPY,2014-04-29 00:04:58,94.737,94.753,94.745,94.745
frxAUDJPY,2014-04-29 00:04:59,94.736,94.766,94.752,94.752
frxAUDJPY,2014-04-29 00:05:00,94.745,94.774,94.758,94.758
frxAUDJPY,2014-04-29 00:05:01,94.71,94.81,94.759,94.759
frxAUDJPY,2014-04-29 00:05:02,94.746,94.763,94.755,94.755
frxAUDJPY,2014-04-29 00:05:03,94.749,94.764,94.756,94.756
frxAUDJPY,2014-04-29 00:05:04,94.751,94.769,94.759,94.759
frxAUDJPY,2014-04-29 00:05:05,94.72,94.82,94.767,94.767
frxAUDJPY,2014-04-29 00:05:06,94.759,94.773,94.764,94.764
frxAUDJPY,2014-04-29 00:05:07,94.758,94.775,94.767,94.767
frxAUDJPY,2014-04-29 00:05:08,94.755,94.773,94.765,94.765
frxAUDJPY,2014-04-29 00:05:09,94.76,94.775,94.766,94.766
frxAUDJPY,2014-04-29 00:05:10,94.758,94.77,94.763,94.763
frxAUDJPY,2014-04-29 00:05:11,94.762,94.772,94.77,94.77
frxAUDJPY,2014-04-29 00:05:12,94.75,94.85,94.79,94.79
frxAUDJPY,2014-04-29 00:05:13,94.771,94.789,94.78,94.78
frxAUDJPY,2014-04-29 00:05:14,94.77,94.789,94.779,94.779
frxAUDJPY,2014-04-29 00:05:15,94.771,94.789,94.78,94.78
frxAUDJPY,2014-04-29 00:05:16,94.772,94.786,94.779,94.779
frxAUDJPY,2014-04-29 00:05:17,94.772,94.786,94.779,94.779
frxAUDJPY,2014-04-29 00:05:18,94.765,94.794,94.779,94.779
frxAUDJPY,2014-04-29 00:05:19,94.75,94.85,94.792,94.792
frxAUDJPY,2014-04-29 00:05:20,94.772,94.788,94.779,94.779
frxAUDJPY,2014-04-29 00:05:21,94.773,94.784,94.779,94.779
frxAUDJPY,2014-04-29 00:05:22,94.772,94.788,94.782,94.782
frxAUDJPY,2014-04-29 00:05:23,94.766,94.795,94.78,94.78
frxAUDJPY,2014-04-29 00:05:24,94.774,94.787,94.78,94.78
frxAUDJPY,2014-04-29 00:05:25,94.75,94.85,94.801,94.801
frxAUDJPY,2014-04-29 00:05:26,94.765,94.794,94.781,94.781
frxAUDJPY,2014-04-29 00:05:27,94.77,94.779,94.774,94.774
frxAUDJPY,2014-04-29 00:05:28,94.76,94.789,94.774,94.774
frxAUDJPY,2014-04-29 00:05:29,94.759,94.79,94.774,94.774
frxAUDJPY,2014-04-29 00:05:30,94.767,94.781,94.774,94.774
frxAUDJPY,2014-04-29 00:05:31,94.762,94.791,94.775,94.775
frxAUDJPY,2014-04-29 00:05:32,94.767,94.782,94.774,94.774
frxAUDJPY,2014-04-29 00:05:33,94.752,94.802,94.776,94.776
frxAUDJPY,2014-04-29 00:05:34,94.768,94.782,94.774,94.774
frxAUDJPY,2014-04-29 00:05:35,94.764,94.781,94.772,94.772
frxAUDJPY,2014-04-29 00:05:36,94.772,94.78,94.775,94.775
frxAUDJPY,2014-04-29 00:05:37,94.773,94.78,94.776,94.776
frxAUDJPY,2014-04-29 00:05:38,94.773,94.778,94.775,94.775
frxAUDJPY,2014-04-29 00:05:39,94.76,94.789,94.774,94.774
frxAUDJPY,2014-04-29 00:05:40,94.772,94.78,94.775,94.775
frxAUDJPY,2014-04-29 00:05:41,94.767,94.782,94.774,94.774
frxAUDJPY,2014-04-29 00:05:42,94.765,94.78,94.773,94.773
frxAUDJPY,2014-04-29 00:05:43,94.749,94.799,94.773,94.773
frxAUDJPY,2014-04-29 00:05:44,94.765,94.783,94.774,94.774
frxAUDJPY,2014-04-29 00:05:45,94.767,94.777,94.772,94.772
frxAUDJPY,2014-04-29 00:05:46,94.766,94.779,94.776,94.776
frxAUDJPY,2014-04-29 00:05:47,94.763,94.778,94.771,94.771
frxAUDJPY,2014-04-29 00:05:48,94.767,94.777,94.771,94.771
frxAUDJPY,2014-04-29 00:05:49,94.761,94.777,94.769,94.769
frxAUDJPY,2014-04-29 00:05:50,94.754,94.786,94.769,94.769
frxAUDJPY,2014-04-29 00:05:51,94.755,94.77,94.764,94.764
frxAUDJPY,2014-04-29 00:05:52,94.755,94.768,94.761,94.761
frxAUDJPY,2014-04-29 00:05:53,94.758,94.774,94.764,94.764
frxAUDJPY,2014-04-29 00:05:54,94.771,94.777,94.772,94.772
frxAUDJPY,2014-04-29 00:05:55,94.772,94.786,94.777,94.777
frxAUDJPY,2014-04-29 00:05:56,94.769,94.794,94.781,94.781
frxAUDJPY,2014-04-29 00:05:57,94.767,94.792,94.779,94.779
frxAUDJPY,2014-04-29 00:05:58,94.776,94.783,94.779,94.779
frxAUDJPY,2014-04-29 00:06:00,94.762,94.792,94.777,94.777
frxAUDJPY,2014-04-29 00:06:01,94.773,94.783,94.777,94.777
frxAUDJPY,2014-04-29 00:06:02,94.774,94.783,94.778,94.778
frxAUDJPY,2014-04-29 00:06:03,94.774,94.78,94.776,94.776
frxAUDJPY,2014-04-29 00:06:04,94.778,94.782,94.779,94.779
frxAUDJPY,2014-04-29 00:06:05,94.772,94.785,94.779,94.779
frxAUDJPY,2014-04-29 00:06:06,94.771,94.787,94.779,94.779
frxAUDJPY,2014-04-29 00:06:07,94.768,94.784,94.777,94.777
frxAUDJPY,2014-04-29 00:06:08,94.778,94.782,94.78,94.78
frxAUDJPY,2014-04-29 00:06:09,94.776,94.781,94.778,94.778
frxAUDJPY,2014-04-29 00:06:10,94.773,94.788,94.78,94.78
frxAUDJPY,2014-04-29 00:06:11,94.78,94.785,94.781,94.781
frxAUDJPY,2014-04-29 00:06:12,94.7,94.8,94.763,94.763
frxAUDJPY,2014-04-29 00:06:13,94.779,94.784,94.779,94.779
frxAUDJPY,2014-04-29 00:06:14,94.776,94.783,94.779,94.779
frxAUDJPY,2014-04-29 00:06:15,94.771,94.787,94.779,94.779
frxAUDJPY,2014-04-29 00:06:16,94.781,94.786,94.783,94.783
frxAUDJPY,2014-04-29 00:06:17,94.779,94.79,94.784,94.784
frxAUDJPY,2014-04-29 00:06:18,94.779,94.791,94.79,94.79
frxAUDJPY,2014-04-29 00:06:19,94.768,94.796,94.782,94.782
frxAUDJPY,2014-04-29 00:06:20,94.771,94.788,94.78,94.78
frxAUDJPY,2014-04-29 00:06:21,94.773,94.789,94.783,94.783
frxAUDJPY,2014-04-29 00:06:22,94.73,94.83,94.779,94.779
frxAUDJPY,2014-04-29 00:06:23,94.772,94.788,94.781,94.781
frxAUDJPY,2014-04-29 00:06:24,94.772,94.791,94.781,94.781
frxAUDJPY,2014-04-29 00:06:25,94.781,94.79,94.782,94.782
frxAUDJPY,2014-04-29 00:06:26,94.785,94.796,94.789,94.789
frxAUDJPY,2014-04-29 00:06:27,94.785,94.795,94.789,94.789
frxAUDJPY,2014-04-29 00:06:28,94.78,94.798,94.788,94.788
frxAUDJPY,2014-04-29 00:06:29,94.75,94.85,94.797,94.797
frxAUDJPY,2014-04-29 00:06:30,94.788,94.797,94.792,94.792
frxAUDJPY,2014-04-29 00:06:31,94.781,94.797,94.79,94.79
frxAUDJPY,2014-04-29 00:06:32,94.778,94.806,94.791,94.791
frxAUDJPY,2014-04-29 00:06:33,94.767,94.817,94.792,94.792
frxAUDJPY,2014-04-29 00:06:34,94.777,94.793,94.786,94.786
frxAUDJPY,2014-04-29 00:06:35,94.785,94.801,94.792,94.792
frxAUDJPY,2014-04-29 00:06:36,94.788,94.796,94.792,94.792
frxAUDJPY,2014-04-29 00:06:37,94.788,94.797,94.794,94.794
frxAUDJPY,2014-04-29 00:06:38,94.788,94.795,94.791,94.791
frxAUDJPY,2014-04-29 00:06:39,94.788,94.801,94.791,94.791
frxAUDJPY,2014-04-29 00:06:40,94.785,94.803,94.793,94.793
frxAUDJPY,2014-04-29 00:06:41,94.779,94.81,94.793,94.793
frxAUDJPY,2014-04-29 00:06:42,94.782,94.799,94.791,94.791
frxAUDJPY,2014-04-29 00:06:43,94.782,94.796,94.789,94.789
frxAUDJPY,2014-04-29 00:06:44,94.785,94.801,94.792,94.792
frxAUDJPY,2014-04-29 00:06:45,94.78,94.796,94.798,94.798
frxAUDJPY,2014-04-29 00:06:46,94.774,94.807,94.79,94.79
frxAUDJPY,2014-04-29 00:06:47,94.788,94.797,94.792,94.792
frxAUDJPY,2014-04-29 00:06:48,94.788,94.795,94.791,94.791
frxAUDJPY,2014-04-29 00:06:49,94.787,94.799,94.792,94.792
frxAUDJPY,2014-04-29 00:06:50,94.76,94.86,94.806,94.806
frxAUDJPY,2014-04-29 00:06:51,94.75,94.85,94.796,94.796
frxAUDJPY,2014-04-29 00:06:52,94.782,94.797,94.789,94.789
frxAUDJPY,2014-04-29 00:06:53,94.777,94.806,94.79,94.79
frxAUDJPY,2014-04-29 00:06:54,94.787,94.797,94.791,94.791
frxAUDJPY,2014-04-29 00:06:56,94.783,94.798,94.79,94.79
frxAUDJPY,2014-04-29 00:06:57,94.783,94.8,94.791,94.791
frxAUDJPY,2014-04-29 00:06:58,94.777,94.807,94.792,94.792
frxAUDJPY,2014-04-29 00:06:59,94.74,94.84,94.79,94.79
frxAUDJPY,2014-04-29 00:07:01,94.775,94.81,94.792,94.792
frxAUDJPY,2014-04-29 00:07:02,94.789,94.795,94.792,94.792
frxAUDJPY,2014-04-29 00:07:03,94.79,94.795,94.792,94.792
